"","surface","name","value","category","value.resc","category.focal"
"1670","urban.water.beach.fixed","Feature2",2500,"urban",1527.41448797553,"trees"
"1671","urban.water.beach.fixed","Feature3",247.174384913286,"water",-725.411127111187,"trees"
"1672","urban.water.beach.fixed","Feature4",2142.57083747557,"beach",1169.9853254511,"trees"
"1673","urban.water.beach.fixed","Feature5",972.585512024473,"trees",0,"trees"
"1674","urban.water.scrub.fixed","Feature1",1,"all_else",-2499,"trees"
"1675","urban.water.scrub.fixed","Feature2",63.613034562492,"urban",-2436.38696543751,"trees"
"1676","urban.water.scrub.fixed","Feature3",2345.59455180386,"water",-154.40544819614,"trees"
"1677","urban.water.scrub.fixed","Feature4",1555.61100725746,"scrub",-944.38899274254,"trees"
"1678","urban.water.scrub.fixed","Feature5",2500,"trees",0,"trees"
"1679","urban.water.fixed.opend","Feature1",0.999999999999545,"all_else",-532.794746872805,"trees"
"1680","urban.water.fixed.opend","Feature2",2500,"urban",1966.20525312719,"trees"
"1681","urban.water.fixed.opend","Feature3",1.01686970840319,"water",-532.777877164402,"trees"
"1682","urban.water.fixed.opend","Feature4",533.794746872805,"trees",0,"trees"
"1683","urban.water.fixed.opend","Feature5",99.8622107995693,"opend",-433.932536073236,"trees"
"1684","urban.agric.beach.fixed","Feature1",1,"all_else",-840.410615996968,"trees"
"1685","urban.agric.beach.fixed","Feature2",2500,"urban",1658.58938400303,"trees"
"1686","urban.agric.beach.fixed","Feature3",283.964064352807,"agric",-557.446551644161,"trees"
"1687","urban.agric.beach.fixed","Feature4",7.03814808110747,"beach",-834.372467915861,"trees"
"1688","urban.agric.beach.fixed","Feature5",841.410615996968,"trees",0,"trees"
"1689","urban.agric.scrub.fixed","Feature1",2.33942977760762,"all_else",-1384.42667480276,"trees"
"1690","urban.agric.scrub.fixed","Feature2",1,"urban",-1385.76610458037,"trees"
"1691","urban.agric.scrub.fixed","Feature3",2500,"agric",1113.23389541963,"trees"
"1692","urban.agric.scrub.fixed","Feature4",405.119874770955,"scrub",-981.646229809415,"trees"
"1693","urban.agric.scrub.fixed","Feature5",1386.76610458037,"trees",0,"trees"
"1694","urban.agric.fixed.opend","Feature1",1,"all_else",-2239.93712629217,"trees"
"1695","urban.agric.fixed.opend","Feature2",2500,"urban",259.06287370783,"trees"
"1696","urban.agric.fixed.opend","Feature3",974.413525871589,"agric",-1266.52360042058,"trees"
"1697","urban.agric.fixed.opend","Feature4",2240.93712629217,"trees",0,"trees"
"1698","urban.agric.fixed.opend","Feature5",1509.78033929339,"opend",-731.15678699878,"trees"
"1699","urban.beach.scrub.fixed","Feature1",1,"all_else",-1089.30042675922,"trees"
"1700","urban.beach.scrub.fixed","Feature2",83.5223236736733,"urban",-1006.77810308555,"trees"
"1701","urban.beach.scrub.fixed","Feature3",778.957766593703,"beach",-311.342660165517,"trees"
"1702","urban.beach.scrub.fixed","Feature4",2500,"scrub",1409.69957324078,"trees"
"1703","urban.beach.scrub.fixed","Feature5",1090.30042675922,"trees",0,"trees"
"1704","urban.beach.fixed.opend","Feature1",1,"all_else",-2122.96855711566,"trees"
"1705","urban.beach.fixed.opend","Feature2",2019.81420936754,"urban",-104.15434774812,"trees"
"1706","urban.beach.fixed.opend","Feature3",1864.02480540934,"beach",-259.94375170632,"trees"
"1707","urban.beach.fixed.opend","Feature4",2123.96855711566,"trees",0,"trees"
"1708","urban.beach.fixed.opend","Feature5",2500,"opend",376.03144288434,"trees"
"1709","urban.scrub.fixed.opend","Feature1",1,"all_else",-48.459603272453,"trees"
"1710","urban.scrub.fixed.opend","Feature2",1019.48666658788,"urban",970.027063315427,"trees"
"1711","urban.scrub.fixed.opend","Feature3",2500,"scrub",2450.54039672755,"trees"
"1712","urban.scrub.fixed.opend","Feature4",49.459603272453,"trees",0,"trees"
"1713","urban.scrub.fixed.opend","Feature5",126.244511511363,"opend",76.78490823891,"trees"
"1714","water.agric.beach.fixed","Feature1",1.86123071695465,"all_else",-632.31486366195,"trees"
"1715","water.agric.beach.fixed","Feature2",2500,"water",1865.8239056211,"trees"
"1716","water.agric.beach.fixed","Feature3",151.960586676364,"agric",-482.215507702541,"trees"
"1717","water.agric.beach.fixed","Feature4",1,"beach",-633.176094378905,"trees"
"1718","water.agric.beach.fixed","Feature5",634.176094378905,"trees",0,"trees"
"1719","water.agric.scrub.fixed","Feature1",1,"all_else",-2338.65909434904,"trees"
"1720","water.agric.scrub.fixed","Feature2",172.241208932142,"water",-2167.4178854169,"trees"
"1721","water.agric.scrub.fixed","Feature3",2500,"agric",160.34090565096,"trees"
"1722","water.agric.scrub.fixed","Feature4",678.320070425339,"scrub",-1661.3390239237,"trees"
"1723","water.agric.scrub.fixed","Feature5",2339.65909434904,"trees",0,"trees"
"1724","water.agric.fixed.opend","Feature1",1,"all_else",-1526.46932488112,"trees"
"1725","water.agric.fixed.opend","Feature2",2500,"water",972.53067511888,"trees"
"1726","water.agric.fixed.opend","Feature3",324.260679550875,"agric",-1203.20864533024,"trees"
"1727","water.agric.fixed.opend","Feature4",1527.46932488112,"trees",0,"trees"
"1728","water.agric.fixed.opend","Feature5",168.973504211813,"opend",-1358.49582066931,"trees"
"1729","water.beach.scrub.fixed","Feature1",1,"all_else",-2499,"trees"
"1730","water.beach.scrub.fixed","Feature2",2132.4884242467,"water",-367.5115757533,"trees"
"1731","water.beach.scrub.fixed","Feature3",34.8925423768619,"beach",-2465.10745762314,"trees"
"1732","water.beach.scrub.fixed","Feature4",2261.40038924229,"scrub",-238.59961075771,"trees"
"1733","water.beach.scrub.fixed","Feature5",2500,"trees",0,"trees"
"1734","water.beach.fixed.opend","Feature1",4.04775540771016,"all_else",-2495.95224459229,"trees"
"1735","water.beach.fixed.opend","Feature2",1,"water",-2499,"trees"
"1736","water.beach.fixed.opend","Feature3",2157.14093151795,"beach",-342.85906848205,"trees"
"1737","water.beach.fixed.opend","Feature4",2500,"trees",0,"trees"
"1738","water.beach.fixed.opend","Feature5",2207.77604938884,"opend",-292.22395061116,"trees"
"1739","water.scrub.fixed.opend","Feature1",1,"all_else",-108.075763948432,"trees"
"1740","water.scrub.fixed.opend","Feature2",564.066472724142,"water",454.99070877571,"trees"
"1741","water.scrub.fixed.opend","Feature3",2500,"scrub",2390.92423605157,"trees"
"1742","water.scrub.fixed.opend","Feature4",109.075763948432,"trees",0,"trees"
"1743","water.scrub.fixed.opend","Feature5",911.19246342673,"opend",802.116699478298,"trees"
"1744","agric.beach.scrub.fixed","Feature1",1,"all_else",-2368.10039050868,"trees"
"1745","agric.beach.scrub.fixed","Feature2",2500,"agric",130.89960949132,"trees"
"1746","agric.beach.scrub.fixed","Feature3",1668.78073348278,"beach",-700.3196570259,"trees"
"1747","agric.beach.scrub.fixed","Feature4",688.016116706402,"scrub",-1681.08427380228,"trees"
"1748","agric.beach.scrub.fixed","Feature5",2369.10039050868,"trees",0,"trees"
"1749","agric.beach.fixed.opend","Feature1",1,"all_else",-339.929299221671,"trees"
"1750","agric.beach.fixed.opend","Feature2",585.44788028429,"agric",244.518581062619,"trees"
"1751","agric.beach.fixed.opend","Feature3",2500,"beach",2159.07070077833,"trees"
"1752","agric.beach.fixed.opend","Feature4",340.929299221671,"trees",0,"trees"
"1753","agric.beach.fixed.opend","Feature5",225.974466706095,"opend",-114.954832515576,"trees"
"1754","agric.scrub.fixed.opend","Feature1",1,"all_else",-2356.53427506378,"trees"
"1755","agric.scrub.fixed.opend","Feature2",2500,"agric",142.46572493622,"trees"
"1756","agric.scrub.fixed.opend","Feature3",1004.10262263251,"scrub",-1353.43165243127,"trees"
"1757","agric.scrub.fixed.opend","Feature4",2357.53427506378,"trees",0,"trees"
"1758","agric.scrub.fixed.opend","Feature5",313.842390034289,"opend",-2043.69188502949,"trees"
"1759","beach.scrub.fixed.opend","Feature1",1,"all_else",-1017.98743305358,"trees"
"1760","beach.scrub.fixed.opend","Feature2",2500,"beach",1481.01256694642,"trees"
"1761","beach.scrub.fixed.opend","Feature3",1526.3636431723,"scrub",507.37621011872,"trees"
"1762","beach.scrub.fixed.opend","Feature4",1018.98743305358,"trees",0,"trees"
"1763","beach.scrub.fixed.opend","Feature5",1824.16741515413,"opend",805.17998210055,"trees"
"1764","urban.water.agric.beach.fixed","Feature1",1.19432949275915,"all_else",-2498.80567050724,"trees"
"1765","urban.water.agric.beach.fixed","Feature2",47.2590824541326,"urban",-2452.74091754587,"trees"
"1766","urban.water.agric.beach.fixed","Feature3",1,"water",-2499,"trees"
"1767","urban.water.agric.beach.fixed","Feature4",592.917308065239,"agric",-1907.08269193476,"trees"
"1768","urban.water.agric.beach.fixed","Feature5",910.825197360332,"beach",-1589.17480263967,"trees"
"1769","urban.water.agric.beach.fixed","Feature6",2500,"trees",0,"trees"
"1770","urban.water.agric.scrub.fixed","Feature1",1,"all_else",-2160.41817608696,"trees"
"1771","urban.water.agric.scrub.fixed","Feature2",3.81457706979381,"urban",-2157.60359901717,"trees"
"1772","urban.water.agric.scrub.fixed","Feature3",79.7931933179202,"water",-2081.62498276904,"trees"
"1773","urban.water.agric.scrub.fixed","Feature4",2500,"agric",338.58182391304,"trees"
"1774","urban.water.agric.scrub.fixed","Feature5",630.929253894173,"scrub",-1530.48892219279,"trees"
"1775","urban.water.agric.scrub.fixed","Feature6",2161.41817608696,"trees",0,"trees"
"1776","urban.water.agric.fixed.opend","Feature1",0.999999999999545,"all_else",-2231.62411368233,"trees"
"1777","urban.water.agric.fixed.opend","Feature2",2123.70530051023,"urban",-108.9188131721,"trees"
"1778","urban.water.agric.fixed.opend","Feature3",2500,"water",267.37588631767,"trees"
"1779","urban.water.agric.fixed.opend","Feature4",198.015312286745,"agric",-2034.60880139559,"trees"
"1780","urban.water.agric.fixed.opend","Feature5",2232.62411368233,"trees",0,"trees"
"1781","urban.water.agric.fixed.opend","Feature6",1147.40591882776,"opend",-1085.21819485457,"trees"
"1782","urban.water.beach.scrub.fixed","Feature1",1,"all_else",-2499,"trees"
"1783","urban.water.beach.scrub.fixed","Feature2",201.924353322015,"urban",-2298.07564667798,"trees"
"1784","urban.water.beach.scrub.fixed","Feature3",825.029418475444,"water",-1674.97058152456,"trees"
"1785","urban.water.beach.scrub.fixed","Feature4",1471.65760698832,"beach",-1028.34239301168,"trees"
"1786","urban.water.beach.scrub.fixed","Feature5",593.701070088276,"scrub",-1906.29892991172,"trees"
"1787","urban.water.beach.scrub.fixed","Feature6",2500,"trees",0,"trees"
"1788","urban.water.beach.fixed.opend","Feature1",1,"all_else",-2499,"trees"
"1789","urban.water.beach.fixed.opend","Feature2",1181.73577703306,"urban",-1318.26422296694,"trees"
"1790","urban.water.beach.fixed.opend","Feature3",1274.59015265839,"water",-1225.40984734161,"trees"
"1791","urban.water.beach.fixed.opend","Feature4",2108.93048673413,"beach",-391.06951326587,"trees"
"1792","urban.water.beach.fixed.opend","Feature5",2500,"trees",0,"trees"
"1793","urban.water.beach.fixed.opend","Feature6",1884.62449361147,"opend",-615.37550638853,"trees"
"1794","urban.water.scrub.fixed.opend","Feature1",1,"all_else",-51.2940215856956,"trees"
"1795","urban.water.scrub.fixed.opend","Feature2",1091.54808915179,"urban",1039.25406756609,"trees"
"1796","urban.water.scrub.fixed.opend","Feature3",87.5594160467481,"water",35.2653944610525,"trees"
"1797","urban.water.scrub.fixed.opend","Feature4",2500,"scrub",2447.7059784143,"trees"
"1798","urban.water.scrub.fixed.opend","Feature5",52.2940215856956,"trees",0,"trees"
"1799","urban.water.scrub.fixed.opend","Feature6",134.111300050344,"opend",81.8172784646484,"trees"
"1800","urban.agric.beach.scrub.fixed","Feature1",2.50918394098335,"all_else",-2185.3451918438,"trees"
"1801","urban.agric.beach.scrub.fixed","Feature2",1,"urban",-2186.85437578478,"trees"
"1802","urban.agric.beach.scrub.fixed","Feature3",2500,"agric",312.14562421522,"trees"
"1803","urban.agric.beach.scrub.fixed","Feature4",549.62993259148,"beach",-1638.2244431933,"trees"
"1804","urban.agric.beach.scrub.fixed","Feature5",638.384794712088,"scrub",-1549.46958107269,"trees"
"1805","urban.agric.beach.scrub.fixed","Feature6",2187.85437578478,"trees",0,"trees"
"1806","urban.agric.beach.fixed.opend","Feature1",1,"all_else",-1623.04600230448,"trees"
"1807","urban.agric.beach.fixed.opend","Feature2",2000.93340252196,"urban",376.88740021748,"trees"
"1808","urban.agric.beach.fixed.opend","Feature3",4.72853349705611,"agric",-1619.31746880742,"trees"
"1809","urban.agric.beach.fixed.opend","Feature4",2135.03354628163,"beach",510.98754397715,"trees"
"1810","urban.agric.beach.fixed.opend","Feature5",1624.04600230448,"trees",0,"trees"
"1811","urban.agric.beach.fixed.opend","Feature6",2500,"opend",875.95399769552,"trees"
"1812","urban.agric.scrub.fixed.opend","Feature1",1,"all_else",-649.153113996339,"trees"
"1813","urban.agric.scrub.fixed.opend","Feature2",223.455491681363,"urban",-426.697622314976,"trees"
"1814","urban.agric.scrub.fixed.opend","Feature3",2500,"agric",1849.84688600366,"trees"
"1815","urban.agric.scrub.fixed.opend","Feature4",1612.12726540096,"scrub",961.974151404621,"trees"
"1816","urban.agric.scrub.fixed.opend","Feature5",650.153113996339,"trees",0,"trees"
"1817","urban.agric.scrub.fixed.opend","Feature6",974.344995178473,"opend",324.191881182134,"trees"
"1818","urban.beach.scrub.fixed.opend","Feature1",1,"all_else",-2499,"trees"
"1819","urban.beach.scrub.fixed.opend","Feature2",482.736512936202,"urban",-2017.2634870638,"trees"
"1820","urban.beach.scrub.fixed.opend","Feature3",1950.73706619572,"beach",-549.26293380428,"trees"
"1821","urban.beach.scrub.fixed.opend","Feature4",320.114607966026,"scrub",-2179.88539203397,"trees"
"1822","urban.beach.scrub.fixed.opend","Feature5",2500,"trees",0,"trees"
"1823","urban.beach.scrub.fixed.opend","Feature6",2230.75676478382,"opend",-269.24323521618,"trees"
"1824","water.agric.beach.scrub.fixed","Feature1",1,"all_else",-2380.54290914878,"trees"
"1825","water.agric.beach.scrub.fixed","Feature2",126.51383406969,"water",-2255.02907507909,"trees"
"1826","water.agric.beach.scrub.fixed","Feature3",2500,"agric",118.45709085122,"trees"
"1827","water.agric.beach.scrub.fixed","Feature4",267.652471816495,"beach",-2113.89043733228,"trees"
"1828","water.agric.beach.scrub.fixed","Feature5",692.786399628881,"scrub",-1688.7565095199,"trees"
"1829","water.agric.beach.scrub.fixed","Feature6",2381.54290914878,"trees",0,"trees"
"1830","water.agric.beach.fixed.opend","Feature1",1.81569951835991,"all_else",-1155.21103191062,"trees"
"1831","water.agric.beach.fixed.opend","Feature2",2500,"water",1342.97326857102,"trees"
"1832","water.agric.beach.fixed.opend","Feature3",247.417807248912,"agric",-909.608924180068,"trees"
"1833","water.agric.beach.fixed.opend","Feature4",1,"beach",-1156.02673142898,"trees"
"1834","water.agric.beach.fixed.opend","Feature5",1157.02673142898,"trees",0,"trees"
"1835","water.agric.beach.fixed.opend","Feature6",129.633208602631,"opend",-1027.39352282635,"trees"
"1836","water.agric.scrub.fixed.opend","Feature1",2.00178470792252,"all_else",-2134.63061754634,"trees"
"1837","water.agric.scrub.fixed.opend","Feature2",1,"water",-2135.63240225426,"trees"
"1838","water.agric.scrub.fixed.opend","Feature3",2500,"agric",363.36759774574,"trees"
"1839","water.agric.scrub.fixed.opend","Feature4",760.734919327961,"scrub",-1375.8974829263,"trees"
"1840","water.agric.scrub.fixed.opend","Feature5",2136.63240225426,"trees",0,"trees"
"1841","water.agric.scrub.fixed.opend","Feature6",220.098732967995,"opend",-1916.53366928626,"trees"
"1842","water.beach.scrub.fixed.opend","Feature1",1,"all_else",-1091.59566143185,"trees"
"1843","water.beach.scrub.fixed.opend","Feature2",2363.51687439921,"water",1270.92121296736,"trees"
"1844","water.beach.scrub.fixed.opend","Feature3",2500,"beach",1407.40433856815,"trees"
"1845","water.beach.scrub.fixed.opend","Feature4",1720.8277712935,"scrub",628.23210986165,"trees"
"1846","water.beach.scrub.fixed.opend","Feature5",1092.59566143185,"trees",0,"trees"
"1847","water.beach.scrub.fixed.opend","Feature6",1770.37921014384,"opend",677.78354871199,"trees"
"1848","agric.beach.scrub.fixed.opend","Feature1",1,"all_else",-1402.18844249017,"trees"
"1849","agric.beach.scrub.fixed.opend","Feature2",991.48270051785,"agric",-411.70574197232,"trees"
"1850","agric.beach.scrub.fixed.opend","Feature3",2500,"beach",1096.81155750983,"trees"
"1851","agric.beach.scrub.fixed.opend","Feature4",2365.07031119851,"scrub",961.88186870834,"trees"
"1852","agric.beach.scrub.fixed.opend","Feature5",1403.18844249017,"trees",0,"trees"
"1853","agric.beach.scrub.fixed.opend","Feature6",2362.9976359518,"opend",959.80919346163,"trees"
"1854","urban.water.agric.beach.scrub.fixed","Feature1",2.07384695627161,"all_else",-2047.16313375734,"trees"
"1855","urban.water.agric.beach.scrub.fixed","Feature2",1,"urban",-2048.23698071361,"trees"
"1856","urban.water.agric.beach.scrub.fixed","Feature3",118.500566128755,"water",-1930.73641458486,"trees"
"1857","urban.water.agric.beach.scrub.fixed","Feature4",2205.46826427847,"agric",156.23128356486,"trees"
"1858","urban.water.agric.beach.scrub.fixed","Feature5",2500,"beach",450.76301928639,"trees"
"1859","urban.water.agric.beach.scrub.fixed","Feature6",599.234689514223,"scrub",-1450.00229119939,"trees"
"1860","urban.water.agric.beach.scrub.fixed","Feature7",2049.23698071361,"trees",0,"trees"
"1861","urban.water.agric.beach.fixed.opend","Feature1",1.37152584223622,"all_else",-1149.72516597002,"trees"
"1862","urban.water.agric.beach.fixed.opend","Feature2",20.5779054654977,"urban",-1130.51878634676,"trees"
"1863","urban.water.agric.beach.fixed.opend","Feature3",1,"water",-1150.09669181226,"trees"
"1864","urban.water.agric.beach.fixed.opend","Feature4",2500,"agric",1348.90330818774,"trees"
"1865","urban.water.agric.beach.fixed.opend","Feature5",826.819095528306,"beach",-324.277596283954,"trees"
"1866","urban.water.agric.beach.fixed.opend","Feature6",1151.09669181226,"trees",0,"trees"
"1867","urban.water.agric.beach.fixed.opend","Feature7",692.945169827139,"opend",-458.151521985121,"trees"
"1868","urban.water.agric.scrub.fixed.opend","Feature1",1,"all_else",-1471.54491180357,"trees"
"1869","urban.water.agric.scrub.fixed.opend","Feature2",2211.09884289464,"urban",738.55393109107,"trees"
"1870","urban.water.agric.scrub.fixed.opend","Feature3",893.217481198041,"water",-579.327430605529,"trees"
"1871","urban.water.agric.scrub.fixed.opend","Feature4",970.869271775182,"agric",-501.675640028388,"trees"
"1872","urban.water.agric.scrub.fixed.opend","Feature5",2500,"scrub",1027.45508819643,"trees"
"1873","urban.water.agric.scrub.fixed.opend","Feature6",1472.54491180357,"trees",0,"trees"
"1874","urban.water.agric.scrub.fixed.opend","Feature7",2216.1142909934,"opend",743.56937918983,"trees"
"1875","urban.water.beach.scrub.fixed.opend","Feature1",1,"all_else",-1918.5611866812,"trees"
"1876","urban.water.beach.scrub.fixed.opend","Feature2",1001.69071009757,"urban",-917.87047658363,"trees"
"1877","urban.water.beach.scrub.fixed.opend","Feature3",1788.23227850656,"water",-131.32890817464,"trees"
"1878","urban.water.beach.scrub.fixed.opend","Feature4",1964.08212039874,"beach",44.5209337175399,"trees"
"1879","urban.water.beach.scrub.fixed.opend","Feature5",141.58602278472,"scrub",-1777.97516389648,"trees"
"1880","urban.water.beach.scrub.fixed.opend","Feature6",1919.5611866812,"trees",0,"trees"
"1881","urban.water.beach.scrub.fixed.opend","Feature7",2500,"opend",580.4388133188,"trees"
"1882","urban.agric.beach.scrub.fixed.opend","Feature1",1,"all_else",-2499,"trees"
"1883","urban.agric.beach.scrub.fixed.opend","Feature2",1432.68788510798,"urban",-1067.31211489202,"trees"
"1884","urban.agric.beach.scrub.fixed.opend","Feature3",1360.04802506507,"agric",-1139.95197493493,"trees"
"1885","urban.agric.beach.scrub.fixed.opend","Feature4",1.774460818237,"beach",-2498.22553918176,"trees"
"1886","urban.agric.beach.scrub.fixed.opend","Feature5",403.962620938356,"scrub",-2096.03737906164,"trees"
"1887","urban.agric.beach.scrub.fixed.opend","Feature6",2500,"trees",0,"trees"
"1888","urban.agric.beach.scrub.fixed.opend","Feature7",802.959698859604,"opend",-1697.0403011404,"trees"
"1889","water.agric.beach.scrub.fixed.opend","Feature1",1,"all_else",-1212.90868935495,"trees"
"1890","water.agric.beach.scrub.fixed.opend","Feature2",987.766814085011,"water",-226.141875269939,"trees"
"1891","water.agric.beach.scrub.fixed.opend","Feature3",462.715187000656,"agric",-751.193502354294,"trees"
"1892","water.agric.beach.scrub.fixed.opend","Feature4",2435.40834713049,"beach",1221.49965777554,"trees"
"1893","water.agric.beach.scrub.fixed.opend","Feature5",2500,"scrub",1286.09131064505,"trees"
"1894","water.agric.beach.scrub.fixed.opend","Feature6",1213.90868935495,"trees",0,"trees"
"1895","water.agric.beach.scrub.fixed.opend","Feature7",2161.56540923534,"opend",947.65671988039,"trees"
"1896","urban.water.agric.beach.scrub.fixed.opend","Feature1",1,"urban",-1216.22277735467,"trees"
"1897","urban.water.agric.beach.scrub.fixed.opend","Feature2",507.688268373746,"water",-709.534508980924,"trees"
"1898","urban.water.agric.beach.scrub.fixed.opend","Feature3",441.329222011916,"agric",-775.893555342754,"trees"
"1899","urban.water.agric.beach.scrub.fixed.opend","Feature4",2049.68575745526,"beach",832.46298010059,"trees"
"1900","urban.water.agric.beach.scrub.fixed.opend","Feature5",2500,"scrub",1282.77722264533,"trees"
"1901","urban.water.agric.beach.scrub.fixed.opend","Feature6",1217.22277735467,"trees",0,"trees"
"1902","urban.water.agric.beach.scrub.fixed.opend","Feature7",2188.11824742781,"opend",970.89547007314,"trees"
"1903","urban.opend","Feature1",1,"all_else",-2499,"opend"
"1904","urban.opend","Feature2",1.83886353190383,"urban",-2498.1611364681,"opend"
"1905","urban.opend","Feature3",2500,"opend",0,"opend"
"1906","water.opend","Feature1",1,"all_else",-2499,"opend"
"1907","water.opend","Feature2",2.14138663695758,"water",-2497.85861336304,"opend"
"1908","water.opend","Feature3",2500,"opend",0,"opend"
"1909","agric.opend","Feature1",1,"all_else",-2499,"opend"
"1910","agric.opend","Feature2",54.8471504472664,"agric",-2445.15284955273,"opend"
"1911","agric.opend","Feature3",2500,"opend",0,"opend"
"1912","beach.opend","Feature1",1,"all_else",-1391.50498125029,"opend"
"1913","beach.opend","Feature2",2500,"beach",1107.49501874971,"opend"
"1914","beach.opend","Feature3",1392.50498125029,"opend",0,"opend"
"1915","scrub.opend","Feature1",1,"all_else",-834.880261060989,"opend"
"1916","scrub.opend","Feature2",2500,"scrub",1664.11973893901,"opend"
"1917","scrub.opend","Feature3",835.880261060989,"opend",0,"opend"
"1918","fixed.opend","Feature1",1,"all_else",-2453.9139871245,"opend"
"1919","fixed.opend","Feature2",2500,"trees",45.0860128754998,"opend"
"1920","fixed.opend","Feature3",2454.9139871245,"opend",0,"opend"
"1921","urban.water.opend","Feature1",1,"all_else",-2499,"opend"
"1922","urban.water.opend","Feature2",13.2894953198024,"urban",-2486.7105046802,"opend"
"1923","urban.water.opend","Feature3",53.8535597005034,"water",-2446.1464402995,"opend"
"1924","urban.water.opend","Feature4",2500,"opend",0,"opend"
"1925","urban.agric.opend","Feature1",1,"all_else",-2.59192225575725,"opend"
"1926","urban.agric.opend","Feature2",2500,"urban",2496.40807774424,"opend"
"1927","urban.agric.opend","Feature3",209.856901818282,"agric",206.264979562525,"opend"
"1928","urban.agric.opend","Feature4",3.59192225575725,"opend",0,"opend"
"1929","urban.beach.opend","Feature1",83.1491417966549,"all_else",20.3040336420745,"opend"
"1930","urban.beach.opend","Feature2",1,"urban",-61.8451081545804,"opend"
"1931","urban.beach.opend","Feature3",2500,"beach",2437.15489184542,"opend"
"1932","urban.beach.opend","Feature4",62.8451081545804,"opend",0,"opend"
"1933","urban.scrub.opend","Feature1",1,"all_else",-2499,"opend"
"1934","urban.scrub.opend","Feature2",2475.83770726186,"urban",-24.16229273814,"opend"
"1935","urban.scrub.opend","Feature3",295.299401726591,"scrub",-2204.70059827341,"opend"
"1936","urban.scrub.opend","Feature4",2500,"opend",0,"opend"
"1937","urban.fixed.opend","Feature1",1,"all_else",-99.3752511387,"opend"
"1938","urban.fixed.opend","Feature2",2500,"urban",2399.6247488613,"opend"
"1939","urban.fixed.opend","Feature3",533.474910312977,"trees",433.099659174277,"opend"
"1940","urban.fixed.opend","Feature4",100.3752511387,"opend",0,"opend"
"1941","water.agric.opend","Feature1",1,"all_else",-2499,"opend"
"1942","water.agric.opend","Feature2",519.429023751863,"water",-1980.57097624814,"opend"
"1943","water.agric.opend","Feature3",2028.76476473162,"agric",-471.23523526838,"opend"
"1944","water.agric.opend","Feature4",2500,"opend",0,"opend"
"1945","water.beach.opend","Feature1",1,"all_else",-455.392728386467,"opend"
"1946","water.beach.opend","Feature2",1.00229936795586,"water",-455.390429018511,"opend"
"1947","water.beach.opend","Feature3",2500,"beach",2043.60727161353,"opend"
"1948","water.beach.opend","Feature4",456.392728386467,"opend",0,"opend"
"1949","water.scrub.opend","Feature1",1,"all_else",-987.516304257367,"opend"
"1950","water.scrub.opend","Feature2",994.64949711799,"water",6.13319286062301,"opend"
"1951","water.scrub.opend","Feature3",2500,"scrub",1511.48369574263,"opend"
"1952","water.scrub.opend","Feature4",988.516304257367,"opend",0,"opend"
"1953","water.fixed.opend","Feature1",3.35191505398916,"all_else",-2429.18567738798,"opend"
"1954","water.fixed.opend","Feature2",1,"water",-2431.53759244197,"opend"
"1955","water.fixed.opend","Feature3",2500,"trees",67.46240755803,"opend"
"1956","water.fixed.opend","Feature4",2432.53759244197,"opend",0,"opend"
"1957","agric.beach.opend","Feature1",1,"all_else",-2499,"opend"
"1958","agric.beach.opend","Feature2",90.4838973713813,"agric",-2409.51610262862,"opend"
"1959","agric.beach.opend","Feature3",577.054703135797,"beach",-1922.9452968642,"opend"
"1960","agric.beach.opend","Feature4",2500,"opend",0,"opend"
"1961","agric.scrub.opend","Feature1",1,"all_else",-971.233508814266,"opend"
"1962","agric.scrub.opend","Feature2",259.265410196034,"agric",-712.968098618232,"opend"
"1963","agric.scrub.opend","Feature3",2500,"scrub",1527.76649118573,"opend"
"1964","agric.scrub.opend","Feature4",972.233508814266,"opend",0,"opend"
"1965","agric.fixed.opend","Feature1",1,"all_else",-924.400514033768,"opend"
"1966","agric.fixed.opend","Feature2",2500,"agric",1574.59948596623,"opend"
"1967","agric.fixed.opend","Feature3",1507.58467652752,"trees",582.184162493752,"opend"
"1968","agric.fixed.opend","Feature4",925.400514033768,"opend",0,"opend"
"1969","beach.scrub.opend","Feature1",0.999999999999545,"all_else",-314.191376302952,"opend"
"1970","beach.scrub.opend","Feature2",2500,"beach",2184.80862369705,"opend"
"1971","beach.scrub.opend","Feature3",428.577391535077,"scrub",113.386015232125,"opend"
"1972","beach.scrub.opend","Feature4",315.191376302952,"opend",0,"opend"
"1973","beach.fixed.opend","Feature1",1,"all_else",-2499,"opend"
"1974","beach.fixed.opend","Feature2",563.213532310002,"beach",-1936.78646769,"opend"
"1975","beach.fixed.opend","Feature3",1.05608972027585,"trees",-2498.94391027972,"opend"
"1976","beach.fixed.opend","Feature4",2500,"opend",0,"opend"
"1977","scrub.fixed.opend","Feature1",1,"all_else",-922.053664044703,"opend"
"1978","scrub.fixed.opend","Feature2",2500,"scrub",1576.9463359553,"opend"
"1979","scrub.fixed.opend","Feature3",225.531297451662,"trees",-697.522366593041,"opend"
"1980","scrub.fixed.opend","Feature4",923.053664044703,"opend",0,"opend"
"1981","urban.water.agric.opend","Feature1",2.03166768213805,"all_else",1.03166768213805,"opend"
"1982","urban.water.agric.opend","Feature2",1104.73839883975,"urban",1103.73839883975,"opend"
"1983","urban.water.agric.opend","Feature3",2500,"water",2499,"opend"
"1984","urban.water.agric.opend","Feature4",45.2021726710536,"agric",44.2021726710536,"opend"
