"","surface","name","value","category","value.resc","category.focal"
"331","agric.water","Feature2",1103.37614016733,"agric",-1396.62385983267,"water"
"332","agric.water","Feature3",2500,"water",0,"water"
"333","water.urban","Feature1",2500,"all_else",2499,"water"
"334","water.urban","Feature2",1,"water",0,"water"
"335","water.urban","Feature3",2.479259627592,"urban",1.479259627592,"water"
"336","opend.fixed.water","Feature1",3.97592532817043,"all_else",-2496.02407467183,"water"
"337","opend.fixed.water","Feature2",1581.84237597298,"opend",-918.15762402702,"water"
"338","opend.fixed.water","Feature3",1,"trees",-2499,"water"
"339","opend.fixed.water","Feature4",2500,"water",0,"water"
"340","opend.scrub.water","Feature1",1,"all_else",-935.265986879299,"water"
"341","opend.scrub.water","Feature2",984.943840633071,"opend",48.677853753772,"water"
"342","opend.scrub.water","Feature3",2500,"scrub",1563.7340131207,"water"
"343","opend.scrub.water","Feature4",936.265986879299,"water",0,"water"
"344","opend.beach.water","Feature1",1,"all_else",-0.39650054581216,"water"
"345","opend.beach.water","Feature2",538.771646628596,"opend",537.375146082784,"water"
"346","opend.beach.water","Feature3",2500,"beach",2498.60349945419,"water"
"347","opend.beach.water","Feature4",1.39650054581216,"water",0,"water"
"348","opend.agric.water","Feature1",1,"all_else",-516.600328606073,"water"
"349","opend.agric.water","Feature2",2500,"opend",1982.39967139393,"water"
"350","opend.agric.water","Feature3",2024.40007731323,"agric",1506.79974870716,"water"
"351","opend.agric.water","Feature4",517.600328606073,"water",0,"water"
"352","opend.water.urban","Feature1",2500,"all_else",2499,"water"
"353","opend.water.urban","Feature2",2396.04688935062,"opend",2395.04688935062,"water"
"354","opend.water.urban","Feature3",1,"water",0,"water"
"355","opend.water.urban","Feature4",1.5376156565153,"urban",0.5376156565153,"water"
"356","fixed.scrub.water","Feature1",1,"all_else",-1234.85250280169,"water"
"357","fixed.scrub.water","Feature2",2088.82096174958,"trees",852.96845894789,"water"
"358","fixed.scrub.water","Feature3",2500,"scrub",1264.14749719831,"water"
"359","fixed.scrub.water","Feature4",1235.85250280169,"water",0,"water"
"360","fixed.beach.water","Feature1",18.012363165587,"all_else",-2481.98763683441,"water"
"361","fixed.beach.water","Feature2",8.18075999160192,"trees",-2491.8192400084,"water"
"362","fixed.beach.water","Feature3",1,"beach",-2499,"water"
"363","fixed.beach.water","Feature4",2500,"water",0,"water"
"364","fixed.agric.water","Feature1",1,"all_else",-151.090022870546,"water"
"365","fixed.agric.water","Feature2",2500,"trees",2347.90997712945,"water"
"366","fixed.agric.water","Feature3",596.52279343157,"agric",444.432770561024,"water"
"367","fixed.agric.water","Feature4",152.090022870546,"water",0,"water"
"368","fixed.water.urban","Feature1",1,"all_else",-2499,"water"
"369","fixed.water.urban","Feature2",583.423660798544,"trees",-1916.57633920146,"water"
"370","fixed.water.urban","Feature3",2500,"water",0,"water"
"371","fixed.water.urban","Feature4",2337.49566932319,"urban",-162.50433067681,"water"
"372","scrub.beach.water","Feature1",733.10891762756,"all_else",555.063389004988,"water"
"373","scrub.beach.water","Feature2",2500,"scrub",2321.95447137743,"water"
"374","scrub.beach.water","Feature3",1,"beach",-177.045528622572,"water"
"375","scrub.beach.water","Feature4",178.045528622572,"water",0,"water"
"376","scrub.agric.water","Feature1",8.48114935088779,"all_else",-2491.51885064911,"water"
"377","scrub.agric.water","Feature2",1,"scrub",-2499,"water"
"378","scrub.agric.water","Feature3",99.8911522990315,"agric",-2400.10884770097,"water"
"379","scrub.agric.water","Feature4",2500,"water",0,"water"
"380","scrub.water.urban","Feature1",1.00000000000045,"all_else",-2265.74265474397,"water"
"381","scrub.water.urban","Feature2",2500,"scrub",233.25734525603,"water"
"382","scrub.water.urban","Feature3",2266.74265474397,"water",0,"water"
"383","scrub.water.urban","Feature4",1597.20559249279,"urban",-669.53706225118,"water"
"384","beach.agric.water","Feature1",1,"all_else",-1.23984546314159,"water"
"385","beach.agric.water","Feature2",2500,"beach",2497.76015453686,"water"
"386","beach.agric.water","Feature3",20.743349700987,"agric",18.5035042378454,"water"
"387","beach.agric.water","Feature4",2.23984546314159,"water",0,"water"
"388","beach.water.urban","Feature1",508.784353375965,"all_else",507.784353375965,"water"
"389","beach.water.urban","Feature2",2500,"beach",2499,"water"
"390","beach.water.urban","Feature3",1,"water",0,"water"
"391","beach.water.urban","Feature4",1.00322962511746,"urban",0.00322962511745994,"water"
"392","agric.water.urban","Feature1",1,"all_else",-1880.71141833108,"water"
"393","agric.water.urban","Feature2",102.216195433451,"agric",-1779.49522289763,"water"
"394","agric.water.urban","Feature3",1881.71141833108,"water",0,"water"
"395","agric.water.urban","Feature4",2500,"urban",618.28858166892,"water"
"396","opend.fixed.scrub.water","Feature1",1,"all_else",-561.213643141407,"water"
"397","opend.fixed.scrub.water","Feature2",910.853489390595,"opend",348.639846249188,"water"
"398","opend.fixed.scrub.water","Feature3",109.348019268778,"trees",-452.865623872629,"water"
"399","opend.fixed.scrub.water","Feature4",2500,"scrub",1937.78635685859,"water"
"400","opend.fixed.scrub.water","Feature5",562.213643141407,"water",0,"water"
"401","opend.fixed.beach.water","Feature1",1,"all_else",-103.763418029194,"water"
"402","opend.fixed.beach.water","Feature2",1127.53327044901,"opend",1022.76985241982,"water"
"403","opend.fixed.beach.water","Feature3",1253.36859535631,"trees",1148.60517732712,"water"
"404","opend.fixed.beach.water","Feature4",2500,"beach",2395.23658197081,"water"
"405","opend.fixed.beach.water","Feature5",104.763418029194,"water",0,"water"
"406","opend.fixed.agric.water","Feature1",1,"all_else",-2332.06347834698,"water"
"407","opend.fixed.agric.water","Feature2",285.427693132397,"opend",-2047.63578521458,"water"
"408","opend.fixed.agric.water","Feature3",2500,"trees",166.93652165302,"water"
"409","opend.fixed.agric.water","Feature4",528.612352273884,"agric",-1804.4511260731,"water"
"410","opend.fixed.agric.water","Feature5",2333.06347834698,"water",0,"water"
"411","opend.fixed.water.urban","Feature1",1,"all_else",-6.53751157762781,"water"
"412","opend.fixed.water.urban","Feature2",96.7540078623492,"opend",89.2164962847214,"water"
"413","opend.fixed.water.urban","Feature3",544.519120578989,"trees",536.981609001361,"water"
"414","opend.fixed.water.urban","Feature4",7.53751157762781,"water",0,"water"
"415","opend.fixed.water.urban","Feature5",2500,"urban",2492.46248842237,"water"
"416","opend.scrub.beach.water","Feature1",1,"all_else",-315.426967821968,"water"
"417","opend.scrub.beach.water","Feature2",413.920202363456,"opend",97.493234541488,"water"
"418","opend.scrub.beach.water","Feature3",558.165435636571,"scrub",241.738467814603,"water"
"419","opend.scrub.beach.water","Feature4",2500,"beach",2183.57303217803,"water"
"420","opend.scrub.beach.water","Feature5",316.426967821968,"water",0,"water"
"421","opend.scrub.agric.water","Feature1",1,"all_else",-832.441655522553,"water"
"422","opend.scrub.agric.water","Feature2",986.555855749767,"opend",153.114200227214,"water"
"423","opend.scrub.agric.water","Feature3",2500,"scrub",1666.55834447745,"water"
"424","opend.scrub.agric.water","Feature4",355.774274606374,"agric",-477.667380916179,"water"
"425","opend.scrub.agric.water","Feature5",833.441655522553,"water",0,"water"
"426","opend.scrub.water.urban","Feature1",1,"all_else",-2060.07521920942,"water"
"427","opend.scrub.water.urban","Feature2",1503.36663520637,"opend",-557.70858400305,"water"
"428","opend.scrub.water.urban","Feature3",212.478041605722,"scrub",-1848.5971776037,"water"
"429","opend.scrub.water.urban","Feature4",2061.07521920942,"water",0,"water"
"430","opend.scrub.water.urban","Feature5",2500,"urban",438.92478079058,"water"
"431","opend.beach.agric.water","Feature1",1,"all_else",-93.3515860933635,"water"
"432","opend.beach.agric.water","Feature2",452.422634684779,"opend",358.071048591415,"water"
"433","opend.beach.agric.water","Feature3",2500,"beach",2405.64841390664,"water"
"434","opend.beach.agric.water","Feature4",367.61874222285,"agric",273.267156129487,"water"
"435","opend.beach.agric.water","Feature5",94.3515860933635,"water",0,"water"
"436","opend.beach.water.urban","Feature1",1,"all_else",-7.20698367584191,"water"
"437","opend.beach.water.urban","Feature2",437.054430110024,"opend",428.847446434182,"water"
"438","opend.beach.water.urban","Feature3",2500,"beach",2491.79301632416,"water"
"439","opend.beach.water.urban","Feature4",8.20698367584191,"water",0,"water"
"440","opend.beach.water.urban","Feature5",3.00457288199277,"urban",-5.20241079384914,"water"
"441","opend.agric.water.urban","Feature1",312.762895299616,"all_else",284.280939439953,"water"
"442","opend.agric.water.urban","Feature2",1406.45443339612,"opend",1377.97247753646,"water"
"443","opend.agric.water.urban","Feature3",2500,"agric",2471.51804414034,"water"
"444","opend.agric.water.urban","Feature4",28.4819558596632,"water",0,"water"
"445","opend.agric.water.urban","Feature5",1,"urban",-27.4819558596632,"water"
"446","fixed.scrub.beach.water","Feature1",1,"all_else",-1447.94092362192,"water"
"447","fixed.scrub.beach.water","Feature2",2500,"trees",1051.05907637808,"water"
"448","fixed.scrub.beach.water","Feature3",1876.67605598478,"scrub",427.73513236286,"water"
"449","fixed.scrub.beach.water","Feature4",59.8939136254362,"beach",-1389.04700999648,"water"
"450","fixed.scrub.beach.water","Feature5",1448.94092362192,"water",0,"water"
"451","fixed.scrub.agric.water","Feature1",1,"all_else",-127.866473546415,"water"
"452","fixed.scrub.agric.water","Feature2",2387.26269039848,"trees",2258.39621685207,"water"
"453","fixed.scrub.agric.water","Feature3",695.445792659536,"scrub",566.579319113121,"water"
"454","fixed.scrub.agric.water","Feature4",2500,"agric",2371.13352645359,"water"
"455","fixed.scrub.agric.water","Feature5",128.866473546415,"water",0,"water"
"456","fixed.scrub.water.urban","Feature1",1,"all_else",-2499,"water"
"457","fixed.scrub.water.urban","Feature2",2233.81013853414,"trees",-266.18986146586,"water"
"458","fixed.scrub.water.urban","Feature3",2132.25836531039,"scrub",-367.74163468961,"water"
"459","fixed.scrub.water.urban","Feature4",2500,"water",0,"water"
"460","fixed.scrub.water.urban","Feature5",25.3668411081235,"urban",-2474.63315889188,"water"
"461","fixed.beach.agric.water","Feature1",1,"all_else",-90.9870504308906,"water"
"462","fixed.beach.agric.water","Feature2",1519.35352857136,"trees",1427.36647814047,"water"
"463","fixed.beach.agric.water","Feature3",2500,"beach",2408.01294956911,"water"
"464","fixed.beach.agric.water","Feature4",363.464932661883,"agric",271.477882230992,"water"
"465","fixed.beach.agric.water","Feature5",91.9870504308906,"water",0,"water"
"466","fixed.beach.water.urban","Feature1",1,"all_else",-1546.15885714838,"water"
"467","fixed.beach.water.urban","Feature2",674.717630745319,"trees",-872.441226403061,"water"
"468","fixed.beach.water.urban","Feature3",8.14130334320771,"beach",-1539.01755380517,"water"
"469","fixed.beach.water.urban","Feature4",1547.15885714838,"water",0,"water"
"470","fixed.beach.water.urban","Feature5",2500,"urban",952.84114285162,"water"
"471","fixed.agric.water.urban","Feature1",1,"all_else",-1.12574528016148,"water"
"472","fixed.agric.water.urban","Feature2",222.357412870581,"trees",220.23166759042,"water"
"473","fixed.agric.water.urban","Feature3",75.0696475543368,"agric",72.9439022741753,"water"
"474","fixed.agric.water.urban","Feature4",2.12574528016148,"water",0,"water"
"475","fixed.agric.water.urban","Feature5",2500,"urban",2497.87425471984,"water"
"476","scrub.beach.agric.water","Feature1",646.384310308374,"all_else",125.375838603453,"water"
"477","scrub.beach.agric.water","Feature2",2500,"scrub",1978.99152829508,"water"
"478","scrub.beach.agric.water","Feature3",1,"beach",-520.008471704921,"water"
"479","scrub.beach.agric.water","Feature4",379.305382747873,"agric",-141.703088957048,"water"
"480","scrub.beach.agric.water","Feature5",521.008471704921,"water",0,"water"
"481","scrub.beach.water.urban","Feature1",1,"all_else",-1435.58195909108,"water"
"482","scrub.beach.water.urban","Feature2",210.230044144295,"scrub",-1226.35191494679,"water"
"483","scrub.beach.water.urban","Feature3",1104.70897968653,"beach",-331.87297940455,"water"
"484","scrub.beach.water.urban","Feature4",1436.58195909108,"water",0,"water"
"485","scrub.beach.water.urban","Feature5",2500,"urban",1063.41804090892,"water"
"486","scrub.agric.water.urban","Feature1",1,"all_else",-436.229447115456,"water"
"487","scrub.agric.water.urban","Feature2",2500,"scrub",2062.77055288454,"water"
"488","scrub.agric.water.urban","Feature3",21.2171204645829,"agric",-416.012326650873,"water"
"489","scrub.agric.water.urban","Feature4",437.229447115456,"water",0,"water"
"490","scrub.agric.water.urban","Feature5",2456.29631008195,"urban",2019.06686296649,"water"
"491","beach.agric.water.urban","Feature1",1412.54159609328,"all_else",1407.85032088559,"water"
"492","beach.agric.water.urban","Feature2",2500,"beach",2495.30872479231,"water"
"493","beach.agric.water.urban","Feature3",655.802634806175,"agric",651.111359598487,"water"
"494","beach.agric.water.urban","Feature4",4.69127520768825,"water",0,"water"
"495","beach.agric.water.urban","Feature5",1,"urban",-3.69127520768825,"water"
"496","opend.fixed.scrub.beach.water","Feature1",1,"all_else",-2489.25900024856,"water"
"497","opend.fixed.scrub.beach.water","Feature2",2484.54877770547,"opend",-5.71022254308991,"water"
"498","opend.fixed.scrub.beach.water","Feature3",1572.09182042959,"trees",-918.16717981897,"water"
"499","opend.fixed.scrub.beach.water","Feature4",2500,"scrub",9.74099975144009,"water"
"500","opend.fixed.scrub.beach.water","Feature5",2273.76318740491,"beach",-216.49581284365,"water"
"501","opend.fixed.scrub.beach.water","Feature6",2490.25900024856,"water",0,"water"
"502","opend.fixed.scrub.agric.water","Feature1",2.2677208655773,"all_else",1.2677208655773,"water"
"503","opend.fixed.scrub.agric.water","Feature2",223.173805764255,"opend",222.173805764255,"water"
"504","opend.fixed.scrub.agric.water","Feature3",2226.30372138746,"trees",2225.30372138746,"water"
"505","opend.fixed.scrub.agric.water","Feature4",788.556372043603,"scrub",787.556372043603,"water"
"506","opend.fixed.scrub.agric.water","Feature5",2500,"agric",2499,"water"
"507","opend.fixed.scrub.agric.water","Feature6",1,"water",0,"water"
"508","opend.fixed.scrub.water.urban","Feature1",1,"all_else",-107.391916471124,"water"
"509","opend.fixed.scrub.water.urban","Feature2",147.145111978538,"opend",38.753195507414,"water"
"510","opend.fixed.scrub.water.urban","Feature3",62.486488557749,"trees",-45.905427913375,"water"
"511","opend.fixed.scrub.water.urban","Feature4",2500,"scrub",2391.60808352888,"water"
"512","opend.fixed.scrub.water.urban","Feature5",108.391916471124,"water",0,"water"
"513","opend.fixed.scrub.water.urban","Feature6",1186.56462750736,"urban",1078.17271103624,"water"
"514","opend.fixed.beach.agric.water","Feature1",1.47246970097558,"all_else",0.47246970097558,"water"
"515","opend.fixed.beach.agric.water","Feature2",802.356058825814,"opend",801.356058825814,"water"
"516","opend.fixed.beach.agric.water","Feature3",1241.67634985578,"trees",1240.67634985578,"water"
"517","opend.fixed.beach.agric.water","Feature4",2500,"beach",2499,"water"
"518","opend.fixed.beach.agric.water","Feature5",2303.59131389587,"agric",2302.59131389587,"water"
"519","opend.fixed.beach.agric.water","Feature6",1,"water",0,"water"
"520","opend.fixed.beach.water.urban","Feature1",1,"all_else",-2240.42210020672,"water"
"521","opend.fixed.beach.water.urban","Feature2",2500,"opend",258.57789979328,"water"
"522","opend.fixed.beach.water.urban","Feature3",951.632973311895,"trees",-1289.78912689483,"water"
"523","opend.fixed.beach.water.urban","Feature4",1812.43463315305,"beach",-428.98746705367,"water"
"524","opend.fixed.beach.water.urban","Feature5",2241.42210020672,"water",0,"water"
"525","opend.fixed.beach.water.urban","Feature6",1189.56090695816,"urban",-1051.86119324856,"water"
"526","opend.fixed.agric.water.urban","Feature1",1,"all_else",-1625.54255962868,"water"
"527","opend.fixed.agric.water.urban","Feature2",65.4912375103272,"opend",-1561.05132211835,"water"
